creator_username,creator_id,creator_followers,subject_of_experience,intent_clarity,views,likes,comments,shares,engagement_rate,claim_type,claim_accuracy,evidence_present,label_confidence,Language,video_shot_complexity,face_visibility,indoor_outdoor,creator_gender,creator_race_visual,before_after_claim,No._people_video,condition_duration,condition_recurrence,active_ingredient,product_name,product_brand,country_origin,video_duration_seconds,creator_age_range,creator_type,creator_motivation,video_format,Video_type,skin_condition_type,skin_severity,treatment_type,outcome_type,side_effects,time_to_result_claim,unrealistic_claim_flag,sponsored_content,affiliate_link_present,hashtags,condition_extent,misinfo_label
russwong.md,russwong.md,10.647826772357497,general_advice,2,10.703266939811954,5.932245187448011,2.5649493574615367,5.765191102784844,0.84,clinically_accurate,partial,no,1,en,3,yes,indoor,male,asian,1,2,unknown,unknown,retinol,retinol,none,unknown,3.7612001156935624,young_adult,other,education,talking_head,0.0,acne,2,topical,promised_only,none_mentioned,none,0,unclear,no,"#dermatologist, #doctor, #retinolburn, #skincare, #skintok, #retinol, #antiaging, #dermreacts",face_only,yes
boutiqueskinenvie,boutiqueskinenvie,9.44943600950432,patient,1,11.734475747705874,8.157943507105037,4.499809670330265,6.326149473155099,2.8,diy_topicals,partial,anecdotal,1,en,3,yes,indoor,female,white,0,1,days,no,none,Epicutis Lipid Serum,Neostrata Biakter,United States,3.8066624897703196,middle_aged,influencer,promotion,talking_head,0.0,unclear,0,topical,promised_only,dryness,days,0,unclear,no,"#skincare, #skinexpert, #expensiveskincare, #medicalgradeskincare, #skincareboutique",face_only,no
asmashah,asmashah,12.836548893256682,general_advice,2,13.997832948091215,10.75579427616868,5.153291594497779,7.318539548567902,3.91,clinically_accurate,partial,no,1,fr,3,yes,indoor,female,white,1,1,unknown,unknown,panthenol,none,none,France,3.9512437185814275,adult,dermatologist,education,talking_head,0.0,unclear,0,topical,promised_only,none_mentioned,none,0,yes,no,"#lorealparis, #skincare, #hyaluronicacid, #skinexpert, #lorealparisad",face_only,yes
drektay,drektay,10.661977618146238,self,1,11.065090289695444,8.142936010432265,5.924255797414532,5.43372200355424,5.38,clinically_accurate,supported,anecdotal,1,en,3,yes,indoor,female,white,0,1,unknown,yes,panthenol,moisturizer,"CeraVe, Vanicream, La Roche-Posay, The Ordinary, Eucerin, SkinCeuticals",United States,6.289715570908998,young_adult,influencer,education,talking_head,0.0,unclear,0,topical,promised_only,none_mentioned,none,0,no,no,"#barrierrepair, #matureskin, #glowuptips, #skintips, #sensitiveskin",face_only,no
boutiqueskinenvie,boutiqueskinenvie,9.44943600950432,general_advice,2,9.76428295481558,6.3835066348840055,1.3862943611198906,3.9512437185814275,3.4,product_promotion,partial,anecdotal,1,en,4,yes,indoor,female,white,0,1,unknown,yes,panthenol,Purito Mighty Bamboo Panthenol Cream,Purito,unknown,3.6635616461296463,middle_aged,influencer,promotion,talking_head,0.0,unclear,0,topical,promised_only,none_mentioned,none,1,unclear,no,"#skincare, #skinexpert, #skincareboutique, #newskincare, #medicalgradeskincare",face_only,no
drektay,drektay,10.661977618146238,general_advice,2,11.641327474774709,8.77137018531062,5.908082938168931,6.411818267709897,5.67,clinically_accurate,partial,no,0,en,3,yes,indoor,female,asian,0,1,unknown,unknown,none,"Aesop Celestial Facial Barrier Cream, Paula's Choice Barrier Repair Moisturizer, Sunday Riley ICE Ceramide Moisturizer, Augustinus Bader The Rich Cream, Sircuit Skincare product, Kate Somerville DeliCare Recovery Cream, Dermalogica product","Aesop, Paula's Choice, Sunday Riley, Augustinus Bader, Sircuit Skincare, Kate Somerville, Dermalogica",unknown,5.932245187448011,young_adult,influencer,education,talking_head,0.0,unclear,0,topical,promised_only,dryness,none,0,unclear,no,"#skincareroutine, #skincareorder, #matureskin, #glowingskin, #skincarelayering",face_only,yes
opheyylia,opheyylia,11.953764151901414,self,2,15.882373444019521,9.32375833901174,4.543294782270004,6.8001700683022,0.14,product_promotion,partial,anecdotal,1,fr,2,yes,indoor,female,white,0,1,unknown,unknown,"azelaic acid, niacinamide, bha","Sebiaclear Flash Ampoule, Sun By Me Moisturizer","Laboratoire SVR, Sun By Me",France,4.060443010546419,young_adult,influencer,promotion,talking_head,0.0,mixed,1,topical,promised_only,none_mentioned,none,0,yes,no,"#boutons, #skinexpert, #svr, #ampouleflashsebiaclear, #peausaine",face_only,no
ashleysmixon,ashleysmixon,13.680035563483042,self,1,13.910821646859095,10.351405324899678,6.163314804034641,8.16223106548118,2.85,product_promotion,partial,anecdotal,1,en,3,yes,indoor,female,white,1,1,unknown,unknown,none,"Microneedling, PDRN, Sculptra","Calecim Professional, imfrom_us, Naturium",unknown,5.673323267171493,middle_aged,influencer,promotion,demo,0.0,unclear,1,professional_procedure,promised_only,none_mentioned,none,1,yes,no,"#MixonMethod, #Sculptra, #PDRN, #Microneedling, #salmondna, #matureskin, #collagen, #glassskin, #SelfCare",face_only,yes
careclarkbsn,careclarkbsn,12.290877840689351,general_advice,1,8.722580021141189,4.553876891600541,1.3862943611198906,1.3862943611198906,1.53,general_advice,partial,no,1,en,2,yes,indoor,female,white,0,1,weeks,yes,none,Glycolic 10 Renew Overnight,SkinCeuticals,United States,3.6375861597263857,young_adult,influencer,education,duet_stitch,0.0,unclear,1,topical,promised_only,none_mentioned,none,0,unclear,no,"#stitch, #dryskin, #exfoliate, #dehydratedskin, #skincaretiktok",face_only,yes
dermangelo,dermangelo,13.272507757002963,patient,0,9.197153810172008,5.978885764901122,3.1354942159291497,1.0986122886681098,3.99,none,na,no,0,en,2,yes,indoor,female,white,0,2,unknown,yes,none,none,none,Canada,4.912654885736052,adult,dermatologist,education,duet_stitch,0.0,unclear,0,device,unclear,none_mentioned,none,0,unclear,no,"#duet, #dermreacts, #skincare, #dermatologist, #dermangelo",face_only,yes
dermangelo,dermangelo,13.272507757002963,general_advice,2,8.433376705323127,5.41610040220442,2.995732273553991,2.0794415416798357,4.87,clinically_accurate,supported,no,2,en,2,yes,indoor,female,white,0,2,unknown,unknown,"azelaic acid, salicylic acid","Azelaic Acid 10%, Paula's Choice 10% azelaic acid booster","The Ordinary, Paula's Choice",United States,5.209486152841421,adult,dermatologist,education,duet_stitch,0.0,mixed,0,topical,promised_only,none_mentioned,none,0,unclear,no,"#duet, #dermreacts, #skincare, #dermatologist, #dermangelo",unknown,no
dermangelo,dermangelo,13.272507757002963,general_advice,2,9.23024103368252,6.672032945461067,2.995732273553991,3.6375861597263857,7.74,clinically_accurate,partial,no,1,en,3,yes,indoor,male,white,0,1,unknown,unknown,"azelaic acid, niacinamide, retinol, vitamin c, salicylic acid, sulfur",none,none,United States,4.110873864173311,young_adult,dermatologist,education,talking_head,0.0,acne_scars,0,topical,promised_only,none_mentioned,none,0,no,no,"#onthisday, #dermreacts, #skincare, #dermatologist, #dermangelo",unknown,no
dermangelo,dermangelo,13.272507757002963,self,2,12.91435717611903,8.006700845440367,3.044522437723423,4.04305126783455,0.74,clinically_accurate,supported,yes,2,en,2,yes,indoor,female,white,0,2,days,yes,azelaic acid,azelaic acid cream,none,United States,3.9512437185814275,young_adult,dermatologist,education,demo,0.0,unclear,0,topical,worsened,none_mentioned,none,0,unclear,no,"#dermreacts, #skincare, #dermatologist, #dermangelo, #reactionvideo",unknown,no
dermangelo,dermangelo,13.272507757002963,general_advice,2,11.738474121698282,7.756623334538858,2.5649493574615367,2.0794415416798357,1.86,clinically_accurate,supported,no,2,en,1,unknown,unknown,unknown,unknown,0,1,unknown,unknown,"azelaic acid, salicylic acid","The Ordinary Azelaic Acid, Paula's Choice 10% Azelaic Acid Booster","The Ordinary, Paula's Choice",United States,,adult,dermatologist,education,talking_head,0.0,acne,0,topical,promised_only,none_mentioned,none,0,unclear,no,"#dermreacts, #skincare, #dermatologist, #dermangelo, #reactionvideo",unknown,no
dermangelo,dermangelo,13.272507757002963,general_advice,2,13.27919788112362,9.287394001418473,4.6913478822291435,4.174387269895637,1.85,clinically_accurate,supported,anecdotal,2,en,2,yes,both,male,white,1,2,years,yes,"azelaic acid, retinoid",none,none,United States,3.8918202981106265,young_adult,dermatologist,education,duet_stitch,0.0,acne,2,topical,improved,none_mentioned,none,0,no,no,"#duet, #dermreacts, #skincare, #dermatologist, #reaction, #reactionvideo, #dermangelo",face_only,no
dermangelo,dermangelo,13.272507757002963,general_advice,2,10.7706090484022,6.804614520062624,4.564348191467836,3.1354942159291497,1.89,clinically_accurate,supported,yes,2,ro,2,yes,indoor,female,white,1,2,unknown,unknown,"azelaic acid, salicylic acid",Paula's Choice 10% Azelaic Acid Booster,Paula's Choice,United States,4.418840607796598,adult,dermatologist,education,duet_stitch,0.0,mixed,2,topical,promised_only,none_mentioned,weeks,0,unclear,no,"#dermreacts, #skincare, #dermatologist, #dermangelo, #reactionvideo",face_only,no
dermangelo,dermangelo,13.272507757002963,general_advice,2,9.296609807128359,6.297109319933935,3.1780538303479458,2.1972245773362196,4.97,clinically_accurate,supported,yes,2,en,2,yes,indoor,female,asian,0,2,unknown,unknown,"azelaic acid, tretinoin, retinol","azelaic acid serum, anua",anua,United States,5.003946305945459,young_adult,dermatologist,education,duet_stitch,0.0,unclear,0,topical,unclear,dryness,none,0,no,no,"#duet, #dermreacts, #hair, #dermatologist, #dermangelo",unknown,no
dermangelo,dermangelo,13.272507757002963,general_advice,0,15.687312888712007,12.891945935373538,6.779921907472252,7.911324018963353,6.11,none,na,no,0,en,3,yes,indoor,male,white,0,1,unknown,unknown,none,honey infused cap,gi,unknown,4.143134726391533,young_adult,influencer,promotion,duet_stitch,0.0,unclear,0,topical,promised_only,none_mentioned,none,1,unclear,no,"#duet, #lips, #dermreacts, #skincare, #dermatologist, #lipcare, #asmr, #dermangelo",face_only,yes
dermangelo,dermangelo,13.272507757002963,self,2,10.809748150372926,8.284251797621916,4.787491742782046,4.143134726391533,8.0,clinically_accurate,supported,anecdotal,2,en,1,unknown,unknown,unknown,unknown,0,1,unknown,yes,azelaic acid,azelaic acid,none,United States,,adult,dermatologist,education,talking_head,0.0,acne,0,topical,promised_only,none_mentioned,none,0,unclear,no,"#dermreacts, #skincare, #dermatologist, #dermangelo, #reactionvideo",unknown,no
maxandwell_,maxandwell_,12.91484954320833,general_advice,2,14.845130332288226,12.439170488085749,5.480638923341991,7.409741954080923,9.02,none,na,no,2,en,3,yes,indoor,female,unknown,0,2,unknown,unknown,tretinoin,"tretinoin, botox, neosporin, liquid nitrogen",none,United States,3.912023005428146,young_adult,other,education,demo,0.0,unclear,0,professional_procedure,unclear,none_mentioned,none,0,no,no,"#estheticiantips, #soloestheticiantips, #soloesthetician, #facialtips, #facialist, #estheticianeducation",face_only,no
facedbycam,facedbycam,10.328787967145063,general_advice,2,8.923457979694966,6.210600077024653,3.258096538021482,2.1972245773362196,6.62,clinically_accurate,partial,anecdotal,1,en,2,yes,indoor,female,asian,0,1,unknown,unknown,"salicylic acid, adapalene, retinol, azelaic acid","Paula's Choice Salicylic Acid, Keratosis Polaris Remedy, Differin Gel, Anua 10% Azelaic Acid, Nizorol Shampoo, Chlorhexidine","Paula's Choice, Anua, Differin, Nizorol",United States,4.962844630259907,young_adult,patient,personal_sharing,talking_head,0.0,mixed,1,topical,no_change,none_mentioned,none,0,no,no,"#esthetician, #soloesthetician, #longisland, #ny",face_only,no
kiyahraine,kiyahraine,11.586185220346932,self,2,15.201805169084134,12.742276500454938,6.977281341630747,8.929700114313448,8.55,none,na,no,2,en,1,unknown,unknown,unknown,unknown,0,1,unknown,unknown,none,none,none,United States,,adult,dermatologist,personal_sharing,talking_head,0.0,unclear,0,professional_procedure,unclear,none_mentioned,none,0,unclear,no,"#creatorsearchinsights, #facialasmr, #facialtreatment, #deepcleanfacial, #soloesthetician, #estheticiantiktok, #foryoupage",unknown,no
jocelyntrimmier,jocelyntrimmier,8.713253274320705,patient,0,12.672008638147602,9.814710982145282,4.672828834461906,6.424869023905388,5.74,general_advice,na,no,0,en,3,yes,indoor,female,white,0,2,unknown,unknown,none,none,none,unknown,2.772588722239781,young_adult,influencer,education,demo,0.0,unclear,0,professional_procedure,unclear,none_mentioned,none,0,no,no,"#esthetician, #soloesthetician, #estheticianlife, #facial, #facialtreatment, #estheticianstudent, #fyp",face_only,yes
turboweezy,turboweezy,12.693427984358877,unknown,2,10.236417809461043,8.223090551161533,4.007333185232471,2.4849066497880004,13.35,none,na,no,2,en,3,partial,indoor,female,asian,0,1,unknown,no,none,none,none,United States,5.908082938168931,young_adult,other,personal_sharing,demo,0.0,unclear,3,professional_procedure,unclear,pain,none,0,no,no,"#soloesthetician, #waxer, #grwm, #wax, #esthetician",face_only,no
jajolieskin,jajolieskin,10.485731104959568,general_advice,1,13.252866940776759,10.732061203925053,5.783825182329737,7.199678345691172,8.04,none,na,no,0,en,3,partial,indoor,female,white,0,1,unknown,unknown,none,"PCA Peel, Detoxify, Advanced Treatment Booster, Sensi Peel",PCA Skin,United States,3.8501476017100584,young_adult,influencer,education,demo,0.0,unclear,1,professional_procedure,unclear,none_mentioned,none,0,unclear,no,"#backbarproducts, #backbar, #soloesthetician, #estheticianlife, #estheticiantiktok, #nycfaciala",face_only,yes
skincarewithmorgan,skincarewithmorgan,13.619496890582589,self,1,9.942756341456828,6.795705775173514,2.302585092994046,2.302585092994046,4.29,product_promotion,partial,anecdotal,1,en,3,yes,indoor,female,white,0,2,unknown,unknown,none,pimple patches,none,United States,6.782192056006791,young_adult,patient,personal_sharing,demo,0.0,acne,1,topical,no_change,none_mentioned,days,0,no,no,"#esthetician, #knoxvilletennessee, #massage, #asmr, #facial",face_only,yes
lucy_seitz,lucy_seitz,14.403297778421795,general_advice,1,16.300417291085605,13.910821646859095,7.505492274737424,9.87822102528824,9.17,product_promotion,partial,anecdotal,1,en,3,partial,indoor,female,white,0,1,unknown,unknown,none,"Cetaphil fast rescue pimple patches, Hero Cosmetics mighty patch micro point, Topicals faded spot patches","Cetaphil, Hero Cosmetics, Topicals",United States,3.784189633918261,young_adult,influencer,education,demo,0.0,acne,1,topical,promised_only,none_mentioned,none,0,no,no,"#whatilearned, #estheticianstudent, #beautyschool, #cosstudent, #services, #esthetics, #esthetician",face_only,no
maxandwell_,maxandwell_,12.91484954320833,general_advice,1,14.285514812209815,11.629828113199304,5.214935757608986,7.271703706887368,7.02,general_advice,na,no,0,en,3,yes,indoor,female,white,0,2,unknown,unknown,none,none,none,unknown,3.7612001156935624,young_adult,influencer,education,demo,0.0,unclear,0,professional_procedure,promised_only,none_mentioned,none,0,no,no,"#facial, #esthetician, #estheticiantip, #soloesthetician, #estheticiantips, #facialtreatment, #estheticiantiktok",face_only,yes
rooted.reflections,rooted.reflections,11.32781201446548,self,1,12.789407750257592,10.448743588106625,4.976733742420574,6.508769136971682,9.63,product_promotion,na,anecdotal,1,en,3,yes,indoor,female,white,1,3,weeks,yes,none,pimple patches,none,United States,3.871201010907891,young_adult,influencer,personal_sharing,demo,0.0,acne,1,topical,unclear,none_mentioned,none,0,unclear,no,"#estheticiancareer, #estheticianschool, #estheticianschooladvice, #estheticianlife, #licensedesthetician, #estheticiantok, #estheticianmotivation, #beautycareer, #estheticiansoftiktok, #estheticianthings, #esthiebestie, #estheticianinspo, #esthielife, #lifeofanesthetician, #estheticiantips, #estheticianstudent, #beautycareer",face_only,no
dermguru,dermguru,14.346139397261565,self,1,14.285514812209815,10.954326659732555,6.049733455231958,7.601402334583733,3.58,product_promotion,partial,anecdotal,1,no,2,yes,indoor,female,white,0,1,days,unknown,benzoyl peroxide,pimple patches,PxOrris,United States,3.332204510175204,young_adult,influencer,personal_sharing,talking_head,0.0,acne,1,topical,improved,none_mentioned,instant,0,yes,no,"#TikTokTaughtMe, #TikTokPartner, #benzoylperoxide, #SkinTok, #Bacne, #DermTok",face_and_body,yes
drdustinportela,drdustinportela,14.731801689838349,general_advice,1,13.389487067048664,9.259225769705994,5.293304824724492,6.7226297948554485,1.61,clinically_accurate,na,no,0,en,2,yes,indoor,male,white,0,1,unknown,unknown,benzoyl peroxide,Benzoyl Peroxide 2.5%,Perrigo,United States,4.0943445622221,adult,influencer,education,talking_head,0.0,acne,0,topical,promised_only,none_mentioned,none,0,no,no,"#greenscreen, #creatorsearchinsights, #acne, #acnetreatment",face_only,yes
dermguru,dermguru,14.346139397261565,self,1,14.80876270134486,11.592669666556795,6.476972362889683,8.983690681332686,4.01,product_promotion,partial,anecdotal,1,en,3,yes,indoor,female,white,0,1,years,yes,benzoyl peroxide,"Panoxyl, Skin 104 Centella Asiatica 100% Ampoule",Skin 104,United States,3.912023005428146,adult,influencer,education,duet_stitch,0.0,acne,2,topical,improved,none_mentioned,weeks,0,unclear,no,#dermguru,face_only,no
dermdoctor,dermdoctor,16.68907525404123,general_advice,2,15.856731016694035,13.064736383209516,7.70796153183549,10.05195066017375,6.13,clinically_accurate,supported,yes,2,nl,3,yes,indoor,male,middle_eastern,1,2,unknown,unknown,benzoyl peroxide,centella asiatica extract serum,none,Australia,2.772588722239781,adult,dermatologist,education,talking_head,0.0,acne,1,topical,promised_only,none_mentioned,none,0,unclear,no,"#dermdoctor, #dermatologist, #skincare, #acne, #benzoylperoxide, #beautyhacks",face_and_body,yes
